Datetime, temp_LNS_1, temp_LNS_2, temp_LNS_3, temp_LNS_4, temp_sensor, hum_sensor, temp_outside, hum_outside, temp_upper, hum_upper, temp_intake, hum_intake, temp_outflow, hum_outflow, V_CO2_below, V_CO2_lower,V_CO2_upper, V_CO2_above, V_CO2_sensor, CO2_Tank, ORP_LNS_1, DO_LNS_1, pH_LNS_1, EC_LNS_1, Water_Dose_1, ORP_LNS_2, DO_LNS_2, pH_LNS_2, EC_LNS_2, Water_Dose_2, pH_Dose_1, pH_Dose_2, EC_Dose_1, EC_Dose_2, ORP_LNS_3, DO_LNS_3, pH_LNS_3, EC_LNS_3, Water_Dose_3, ORP_LNS_4, DO_LNS_4, pH_LNS_4, EC_LNS_4, Water_Dose_4, pH_Dose_3, pH_Dose_4, EC_Dose_3, EC_Dose_4, Person_1, Person_2, Person_3, Door_Open
2022-09-05 00:00:09,22.23,22.04,20.88,20.57,17.93,70.79,23.20,47.50,19.00,65.49,18.66,68.57,nan,nan,792.00,684.00,776.00,620.00,764.00,0,529.20,3.50,5.91,1219.00,0,481.80,1.04,5.89,1215.00,0,0,0,0,0,311.00,1.18,5.86,1160.00,0,542.10,0.25,5.92,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:00:19,22.23,22.04,20.88,20.57,17.93,70.79,23.21,47.45,19.00,65.45,18.63,68.57,nan,nan,788.00,660.00,768.00,628.00,756.00,0,529.10,3.50,5.91,1219.00,0,481.50,1.04,5.89,1214.00,0,0,0,0,0,311.30,1.19,5.86,1160.00,5,542.00,0.25,5.92,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:00:29,22.17,22.10,20.88,20.51,17.95,70.83,23.23,47.43,18.99,65.48,18.64,68.59,nan,nan,788.00,672.00,780.00,620.00,764.00,0,529.30,3.50,5.91,1218.00,0,481.40,1.04,5.89,1215.00,0,0,0,0,0,311.10,1.18,5.86,1160.00,0,542.00,0.25,5.92,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:00:39,22.23,22.04,20.88,20.57,17.95,70.62,23.19,47.43,18.99,65.44,18.64,68.60,nan,nan,792.00,676.00,784.00,640.00,760.00,0,529.20,3.50,5.91,1219.00,0,481.40,1.04,5.89,1215.00,0,0,0,0,0,311.10,1.19,5.86,1160.00,0,542.00,0.25,5.92,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:00:49,22.17,22.04,20.88,20.63,17.93,70.85,23.20,47.43,18.99,65.47,18.66,68.58,nan,nan,792.00,668.00,764.00,624.00,756.00,0,529.20,3.51,5.91,1218.00,0,481.40,1.04,5.89,1214.00,0,0,0,0,0,311.10,1.19,5.86,1160.00,0,542.00,0.25,5.93,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:00:59,22.17,22.04,20.88,20.57,17.96,70.79,23.20,47.44,19.00,65.53,18.64,68.61,nan,nan,788.00,672.00,780.00,620.00,764.00,0,529.10,3.50,5.91,1219.00,0,481.40,1.03,5.88,1213.00,0,0,0,0,0,311.10,1.18,5.86,1160.00,0,542.10,0.25,5.93,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:01:09,22.17,22.04,20.88,20.57,17.98,70.88,23.20,47.40,19.00,65.51,18.67,68.56,nan,nan,796.00,652.00,780.00,624.00,764.00,0,529.10,3.49,5.91,1218.00,0,481.40,1.03,5.89,1214.00,0,0,0,0,0,311.00,1.18,5.86,1160.00,0,541.90,0.25,5.92,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:01:19,22.17,21.97,20.88,20.57,17.96,70.75,23.21,47.45,18.99,65.53,18.64,68.64,nan,nan,788.00,664.00,780.00,616.00,764.00,0,529.20,3.50,5.91,1218.00,0,481.50,1.04,5.89,1214.00,0,0,0,0,0,311.20,1.19,5.86,1160.00,0,541.80,0.25,5.92,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:01:29,22.23,22.04,20.88,20.57,17.95,70.71,23.19,47.43,19.00,65.46,18.63,68.63,nan,nan,780.00,664.00,792.00,620.00,764.00,0,529.20,3.51,5.91,1218.00,0,481.70,1.04,5.89,1214.00,0,0,0,0,0,311.20,1.19,5.86,1160.00,0,541.90,0.25,5.92,1123.00,5,0,0,0,0,0,0,0,0
2022-09-05 00:01:39,22.23,22.04,20.88,20.57,17.93,70.51,23.21,47.46,18.99,65.38,18.67,68.65,nan,nan,792.00,668.00,788.00,616.00,764.00,0,529.10,3.49,5.90,1218.00,0,481.40,1.04,5.89,1213.00,0,0,0,0,0,311.10,1.19,5.86,1160.00,0,541.70,0.25,5.92,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:01:49,22.23,22.04,20.88,20.57,17.96,70.57,23.20,47.43,18.99,65.32,18.68,68.52,nan,nan,788.00,656.00,780.00,616.00,764.00,0,529.20,3.49,5.91,1218.00,0,481.40,1.03,5.88,1213.00,0,0,0,0,0,311.10,1.18,5.86,1160.00,0,541.90,0.25,5.93,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:01:59,22.17,22.04,20.88,20.57,17.96,70.58,23.20,47.41,19.02,65.32,18.66,68.41,nan,nan,772.00,644.00,780.00,628.00,768.00,0,529.10,3.50,5.91,1218.00,0,481.40,1.04,5.89,1213.00,0,0,0,0,0,311.10,1.19,5.86,1160.00,0,542.30,0.25,5.92,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:02:09,22.23,21.97,20.88,20.57,17.93,70.58,23.20,47.42,18.99,65.29,18.63,68.43,nan,nan,788.00,656.00,784.00,616.00,760.00,0,529.20,3.50,5.91,1218.00,0,481.40,1.03,5.88,1213.00,0,0,0,0,0,311.20,1.19,5.86,1160.00,0,542.10,0.25,5.92,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:02:19,22.23,21.97,20.88,20.57,17.95,70.76,23.19,47.35,19.00,65.38,18.63,68.43,nan,nan,784.00,652.00,780.00,616.00,764.00,0,529.20,3.50,5.91,1218.00,0,481.50,1.03,5.88,1213.00,0,0,0,0,0,311.10,1.19,5.86,1160.00,0,542.10,0.25,5.92,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:02:29,22.17,22.04,20.88,20.57,17.92,70.82,23.20,47.31,19.00,65.43,18.66,68.50,nan,nan,780.00,652.00,784.00,612.00,760.00,0,529.20,3.48,5.91,1218.00,0,481.30,1.03,5.88,1213.00,0,0,0,0,0,311.00,1.19,5.86,1160.00,0,541.90,0.25,5.93,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:02:39,22.17,21.97,20.82,20.57,17.96,70.76,23.19,47.39,18.98,65.50,18.64,68.54,nan,nan,788.00,656.00,784.00,616.00,764.00,0,528.90,3.49,5.91,1217.00,0,481.60,1.03,5.88,1213.00,0,0,0,0,0,311.00,1.18,5.86,1160.00,0,542.10,0.25,5.92,1123.00,0,0,0,0,0,0,0,0,0
2022-09-05 00:02:49,22.23,22.04,20.88,20.57,17.95,70.72,23.17,47.38,19.00,65.40,18.63,68.58,nan,nan,776.00,656.00,780.00,624.00,764.00,0,529.00,3.50,5.91,1217.00,0,481.60,1.03,5.89,1213.00,0,0,0,0,0,311.30,1.19,5.86,1160.00,0,542.00,0.25,5.92,1123.00,0,0,0,0,0,0,0,0,0
