Datetime, temp_LNS_1, temp_LNS_2, temp_LNS_3, temp_LNS_4, temp_sensor, hum_sensor, temp_outside, hum_outside, temp_upper, hum_upper, temp_intake, hum_intake, temp_outflow, hum_outflow, V_CO2_below, V_CO2_lower,V_CO2_upper, V_CO2_above, V_CO2_sensor, CO2_Tank, ORP_LNS_1, DO_LNS_1, pH_LNS_1, EC_LNS_1, Water_Dose_1, ORP_LNS_2, DO_LNS_2, pH_LNS_2, EC_LNS_2, Water_Dose_2, pH_Dose_1, pH_Dose_2, EC_Dose_1, EC_Dose_2, ORP_LNS_3, DO_LNS_3, pH_LNS_3, EC_LNS_3, Water_Dose_3, ORP_LNS_4, DO_LNS_4, pH_LNS_4, EC_LNS_4, Water_Dose_4, pH_Dose_3, pH_Dose_4, EC_Dose_3, EC_Dose_4, Person_1, Person_2, Person_3, Door_Open
2022-04-14 00:00:05,21.79,21.79,20.95,20.95,18.62,69.80,23.64,45.94,20.57,61.66,18.45,71.21,NA,NA,724.00,728.00,752.00,612.00,708.00,0,406.80,4.94,5.68,1101.00,5,404.20,1.19,5.73,1108.00,0,0,0,0,0,299.50,6.57,5.78,1101.00,0,391.10,1.68,5.77,1100.00,0,0,0,0,0,0,0,0,0
2022-04-14 00:00:15,21.86,21.72,20.95,20.88,18.65,69.68,23.67,45.94,20.55,61.62,18.40,71.35,NA,NA,728.00,724.00,724.00,616.00,712.00,0,406.80,4.99,5.68,1101.00,5,404.40,1.19,5.74,1107.00,0,0,0,0,0,299.50,6.57,5.78,1100.00,0,391.60,1.68,5.77,1100.00,0,0,0,0,0,0,0,0,0
2022-04-14 00:00:25,21.79,21.79,20.95,20.95,18.68,69.59,23.65,45.94,20.60,61.58,18.32,71.58,NA,NA,728.00,724.00,728.00,612.00,708.00,0,406.90,4.95,5.68,1101.00,5,404.40,1.19,5.74,1107.00,0,0,0,0,0,299.50,6.57,5.78,1101.00,0,391.60,1.67,5.76,1100.00,0,0,0,0,0,0,0,0,0
2022-04-14 00:00:35,21.79,21.79,20.95,20.95,18.68,69.49,23.64,45.95,20.58,61.58,18.29,71.71,NA,NA,728.00,720.00,732.00,616.00,708.00,0,406.90,4.89,5.67,1101.00,5,404.50,1.19,5.73,1107.00,0,0,0,0,0,299.40,6.57,5.78,1101.00,0,391.40,1.66,5.76,1100.00,0,0,0,0,0,0,0,0,0
2022-04-14 00:00:45,21.79,21.72,20.95,20.88,18.71,69.35,23.62,45.93,20.57,61.52,18.28,71.83,NA,NA,728.00,728.00,732.00,612.00,708.00,0,406.90,4.94,5.68,1101.00,5,404.60,1.20,5.73,1107.00,0,0,0,0,0,299.60,6.57,5.79,1100.00,0,391.20,1.65,5.77,1100.00,0,0,0,0,0,0,0,0,0
2022-04-14 00:00:55,21.79,21.72,20.95,20.95,18.73,69.19,23.64,45.97,20.55,61.51,18.25,71.83,NA,NA,728.00,720.00,732.00,616.00,708.00,0,406.80,4.99,5.68,1101.00,5,404.60,1.20,5.74,1107.00,0,0,0,0,0,299.50,6.57,5.78,1100.00,0,391.70,1.64,5.77,1100.00,0,0,0,0,0,0,0,0,0
2022-04-14 00:01:05,21.79,21.79,21.01,20.95,18.73,69.05,23.64,45.94,20.57,61.40,18.24,71.61,NA,NA,728.00,728.00,728.00,604.00,704.00,0,406.80,4.94,5.68,1100.00,5,404.50,1.20,5.73,1107.00,0,0,0,0,0,299.50,6.57,5.78,1101.00,0,391.70,1.64,5.76,1100.00,0,0,0,0,0,0,0,0,0
2022-04-14 00:01:15,21.79,21.72,20.95,20.88,18.77,68.88,23.62,45.99,20.58,61.32,18.22,71.56,NA,NA,728.00,720.00,732.00,616.00,704.00,0,406.60,4.92,5.68,1100.00,5,404.60,1.19,5.73,1107.00,0,0,0,0,0,299.40,6.57,5.79,1100.00,0,391.20,1.64,5.77,1100.00,0,0,0,0,0,0,0,0,0
2022-04-14 00:01:25,21.79,21.79,20.95,20.95,18.76,68.72,23.62,45.94,20.60,61.26,18.21,71.50,NA,NA,720.00,724.00,728.00,612.00,712.00,0,406.80,4.96,5.68,1100.00,5,404.60,1.19,5.74,1107.00,0,0,0,0,0,299.60,6.57,5.78,1100.00,0,391.00,1.63,5.77,1100.00,0,0,0,0,0,0,0,0,0
2022-04-14 00:01:35,21.79,21.72,20.95,20.95,18.79,68.62,23.65,45.98,20.57,61.16,18.19,71.47,NA,NA,724.00,720.00,736.00,616.00,704.00,0,406.70,4.89,5.67,1100.00,5,404.60,1.19,5.73,1107.00,0,0,0,0,0,299.20,6.57,5.78,1100.00,0,391.40,1.62,5.76,1100.00,0,0,0,0,0,0,0,0,0
