Datetime, temp_LNS_1, temp_LNS_2, temp_LNS_3, temp_LNS_4, temp_sensor, hum_sensor, temp_outside, hum_outside, temp_upper, hum_upper, temp_intake, hum_intake, temp_outflow, hum_outflow, V_CO2_below, V_CO2_lower,V_CO2_upper, V_CO2_above, V_CO2_sensor, CO2_Tank, ORP_LNS_1, DO_LNS_1, pH_LNS_1, EC_LNS_1, Water_Dose_1, ORP_LNS_2, DO_LNS_2, pH_LNS_2, EC_LNS_2, Water_Dose_2, pH_Dose_1, pH_Dose_2, EC_Dose_1, EC_Dose_2, ORP_LNS_3, DO_LNS_3, pH_LNS_3, EC_LNS_3, Water_Dose_3, ORP_LNS_4, DO_LNS_4, pH_LNS_4, EC_LNS_4, Water_Dose_4, pH_Dose_3, pH_Dose_4, EC_Dose_3, EC_Dose_4, Person_1, Person_2, Person_3, Door_Open
2022-03-13 00:00:05,23.67,23.48,20.88,20.88,18.48,70.15,23.12,23.62,20.17,63.03,18.02,72.21,18.74,69.43,800.00,780.00,784.00,728.00,788.00,0,338.30,2.01,5.56,1275.00,0,386.80,5.85,5.75,1259.00,0,0,0,0,0,174.00,7.94,5.84,1228.00,0,369.40,3.21,5.83,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:00:15,23.67,23.48,20.88,20.88,18.51,70.15,23.10,23.66,20.17,63.00,18.02,72.15,18.71,69.35,788.00,764.00,776.00,724.00,796.00,0,338.50,2.02,5.56,1274.00,0,386.50,5.86,5.75,1259.00,0,0,0,0,0,174.00,7.93,5.84,1228.00,0,369.50,3.25,5.84,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:00:25,23.67,23.42,20.95,20.88,18.48,70.10,23.09,23.62,20.17,62.98,18.05,72.15,18.72,69.37,744.00,772.00,768.00,736.00,780.00,0,338.40,2.04,5.55,1275.00,0,386.90,5.88,5.76,1259.00,0,0,0,0,0,174.00,7.94,5.84,1228.00,0,369.50,3.28,5.83,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:00:35,23.61,23.48,20.88,20.82,18.48,70.11,23.10,23.62,20.20,62.94,18.06,72.08,18.71,69.35,816.00,772.00,804.00,740.00,784.00,0,338.70,2.04,5.57,1275.00,0,386.70,5.89,5.76,1259.00,0,0,0,0,0,173.90,7.95,5.84,1228.00,0,369.40,3.23,5.84,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:00:45,23.67,23.42,20.95,20.88,18.48,70.19,23.12,23.65,20.20,62.94,18.05,72.04,18.71,69.35,824.00,768.00,764.00,788.00,772.00,0,338.00,2.04,5.56,1275.00,0,386.60,5.89,5.75,1259.00,0,0,0,0,0,174.00,7.92,5.84,1228.00,0,369.30,3.18,5.84,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:00:55,23.67,23.48,20.95,20.88,18.51,70.08,23.10,23.62,20.16,62.96,18.04,72.12,18.71,69.35,816.00,780.00,800.00,716.00,788.00,0,338.70,2.04,5.56,1275.00,0,386.70,5.89,5.76,1259.00,0,0,0,0,0,174.10,7.93,5.84,1228.00,0,369.50,3.13,5.83,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:01:05,23.67,23.42,20.95,20.88,18.50,69.90,23.09,23.62,20.17,62.92,18.05,72.03,18.71,69.32,820.00,752.00,760.00,740.00,780.00,0,338.30,2.04,5.57,1274.00,0,386.80,5.88,5.76,1258.00,0,0,0,0,0,174.00,7.93,5.84,1228.00,0,369.40,3.11,5.84,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:01:15,23.61,23.42,20.95,20.88,18.48,69.75,23.10,23.66,20.17,62.79,18.01,71.92,18.72,69.26,812.00,772.00,824.00,736.00,748.00,0,338.40,2.04,5.56,1274.00,0,386.70,5.89,5.76,1258.00,0,0,0,0,0,174.00,7.92,5.84,1228.00,0,369.30,3.11,5.83,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:01:25,23.67,23.42,20.95,20.88,18.50,69.86,23.10,23.66,20.19,62.70,17.99,71.86,18.72,69.10,812.00,768.00,768.00,740.00,780.00,0,338.10,2.03,5.56,1274.00,0,386.60,5.86,5.75,1258.00,0,0,0,0,0,174.00,7.92,5.83,1228.00,0,369.30,3.19,5.83,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:01:35,23.61,23.42,20.95,20.82,18.47,69.88,23.10,23.64,20.17,62.70,18.02,71.93,18.71,69.10,808.00,768.00,772.00,740.00,780.00,0,338.60,2.02,5.57,1274.00,0,386.70,5.87,5.76,1258.00,0,0,0,0,0,174.00,7.93,5.84,1228.00,0,369.30,3.15,5.84,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:01:45,23.67,23.42,20.88,20.88,18.50,69.79,23.10,23.61,20.16,62.67,18.04,71.90,18.72,69.10,808.00,764.00,772.00,736.00,780.00,0,338.50,1.99,5.56,1274.00,0,386.80,5.88,5.76,1258.00,0,0,0,0,0,174.00,7.90,5.84,1228.00,0,369.30,3.16,5.84,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:01:55,23.61,23.42,20.88,20.88,18.48,69.81,23.10,23.66,20.17,62.63,18.06,71.74,18.71,69.06,808.00,768.00,768.00,736.00,780.00,0,338.50,1.98,5.55,1274.00,0,386.60,5.91,5.75,1258.00,0,0,0,0,0,174.10,7.92,5.83,1228.00,0,369.30,3.11,5.83,1208.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:02:05,23.61,23.42,20.88,20.88,18.45,69.68,23.07,23.69,20.19,62.63,18.05,71.64,18.71,69.03,808.00,768.00,772.00,732.00,784.00,0,338.40,1.97,5.56,1274.00,0,386.70,5.94,5.75,1258.00,0,0,0,0,0,174.10,7.93,5.84,1228.00,0,369.30,3.09,5.83,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:02:15,23.61,23.42,20.88,20.82,18.45,69.61,23.09,23.69,20.17,62.54,18.10,71.55,18.72,68.98,808.00,768.00,776.00,732.00,760.00,0,338.30,1.95,5.57,1274.00,0,386.60,5.94,5.76,1258.00,0,0,0,0,0,174.00,7.92,5.83,1228.00,0,369.30,3.06,5.83,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:02:25,23.61,23.42,20.88,20.88,18.47,69.53,23.09,23.66,20.17,62.44,18.13,71.25,18.69,68.89,792.00,772.00,784.00,696.00,784.00,0,338.00,1.94,5.55,1274.00,0,386.60,5.95,5.75,1257.00,0,0,0,0,0,174.10,7.91,5.84,1228.00,0,369.20,3.07,5.84,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:02:35,23.61,23.42,20.88,20.82,18.44,69.42,23.09,23.73,20.16,62.32,18.19,71.12,18.71,68.80,812.00,772.00,772.00,696.00,784.00,0,338.10,1.94,5.56,1273.00,0,386.60,5.98,5.76,1257.00,0,0,0,0,0,174.00,7.92,5.84,1228.00,0,369.30,3.09,5.84,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:02:45,23.61,23.42,20.88,20.88,18.44,69.63,23.12,23.72,20.17,62.30,18.19,70.92,18.72,68.73,812.00,768.00,844.00,732.00,792.00,0,338.50,1.93,5.57,1273.00,0,386.50,5.94,5.76,1257.00,0,0,0,0,0,174.00,7.94,5.84,1228.00,0,369.10,3.08,5.84,1207.00,0,0,0,0,0,0,0,0,0
2022-03-13 00:02:55,23.61,23.42,20.95,20.88,18.43,69.68,23.07,23.66,20.16,62.28,18.21,70.77,18.69,68.70,804.00,796.00,752.00,728.00,792.00,0,338.40,1.93,5.55,1273.00,0,386.70,5.96,5.75,1257.00,0,0,0,0,0,174.00,7.92,5.84,1228.00,0,369.10,3.21,5.83,1207.00,0,0,0,0,0,0,0,0,0
